Index,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
84,2010,Cardano,ADA,cardano,1684,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000,36074136490.46285,44994843280.28874,FALSE,13918891692,,10,37997904336,11754429539.754967,,2026-02-25T22:14:00.000Z,0.30934415318843195,1003607496.69787,164.3514,0.4670257,18.83932634,13.26579046,-12.32210462,-15.16103402,-28.95546424,11159323204.646143,0.4679,13920486893,,2026-02-25T22:14:00.000Z,,,,,,15:33.3
85,1831,Bitcoin Cash,BCH,bitcoin-cash,1138,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000,19999943.75,19999943.75,FALSE,10255742880,,11,,,,2026-02-25T22:13:00.000Z,512.7885862284849,497802860.68079907,-3.9044,0.09888012,5.75104754,-7.07250018,-11.35022469,-17.29184006,-4.35870629,10255742880.211721,0.43,10768560311,,2026-02-25T22:13:00.000Z,,,,,,15:33.3
86,3957,UNUS SED LEO,LEO,unus-sed-leo,67,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921293554.9,985239504,FALSE,8634517078,,12,,,,2026-02-25T22:14:00.000Z,8.763876237755094,2965006.4012874,-65.9156,0.00908873,3.46477779,2.84969108,-3.91281098,3.70666891,-10.43402672,8074102693.7850275,0.3384,8634517078,,2026-02-25T22:14:00.000Z,1027,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,15:33.3
87,32196,Hyperliquid,HYPE,hyperliquid,240,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",961671487.9,258543510.92787546,957953769.0000856,FALSE,27578938549,,13,333931719,9613702305.62642,,2026-02-25T22:13:00.000Z,28.78942537838527,310542224.82035536,50.1324,0.27657736,5.76030923,1.08775036,15.47068134,11.02330771,-17.87819627,7443319114.923807,0.3121,27685969538,,2026-02-25T22:13:00.000Z,32196,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,15:33.3
88,1975,Chainlink,LINK,chainlink,2213,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'privacy', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'b?-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000,708099970.4525867,1000000000,FALSE,9534317372,,14,,,,2026-02-25T22:14:00.000Z,9.534317371641832,574338327.502265,27.4599,0.95331911,15.75923204,11.55563279,-20.46530443,-23.12956728,-29.07575602,6751249849.1451645,0.2831,9534317372,,2026-02-25T22:14:00.000Z,1027,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,15:33.3
89,37263,Canton,CC,canton-network,72,2025-07-08T04:07:45.000Z,"['proof-of-authority', 'store-of-value', 'enterprise-solutions', 'privacy', 'interoperability', 'scaling', 'smart-contracts', 'layer-1', 'binance-ecosystem', 'binance-listing', 'privacy-blockchain']",,37827166147.89128,37827166147.89128,TRUE,6394845854,,15,37826691312,6394765581.1284895,,2026-02-25T22:13:00.000Z,0.16905432009283172,13150448.69361197,40.8635,2.48211188,5.48399229,1.54136013,10.70940455,47.66682413,93.97248366,6394845854.170341,0.2681,6394845854,,2026-02-25T22:13:00.000Z,,,,,,15:33.3
90,1,Bitcoin,BTC,bitcoin,12566,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000,19994815,19994815,FALSE,1382081704581.0,,1,,,,2026-02-25T22:14:00.000Z,69122.00510887432,51844386660.56917,26.9033,0.03303716,7.67275488,4.38135815,-21.48818985,-21.26375582,-24.41982505,1382081704580.9968,57.9527,1451562107286.36,,2026-02-25T22:14:00.000Z,,,,,,16:34.6
91,1027,Ethereum,ETH,ethereum,11588,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'sophon-ecosystem']",,120692321.10984947,120692321.10984947,TRUE,254993868821.26,,2,,,,2026-02-25T22:14:00.000Z,2112.759672499611,26752980716.78883,41.0892,1.85682364,13.48015223,8.92078557,-27.67904009,-28.22440781,-30.28990897,254993868821.26346,10.6908,254993868821.26,,2026-02-25T22:14:00.000Z,,,,,,16:34.6
92,825,Tether USDt,USDT,tether,171679,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,183624238441.84308,187939981262.8225,TRUE,187979056730.39,,3,,,,2026-02-25T22:14:00.000Z,1.000207914608201,99851300427.80083,30.1962,-0.02311662,0.00983563,0.07790085,0.10479491,0.09478071,0.03134735,183662416603.43494,7.7012,187979056730.39,,2026-02-25T22:14:00.000Z,1027,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,16:34.6
93,52,XRP,XRP,xrp,1802,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",1E+11,61018583977,99985712847,FALSE,148409160741.03,,4,,,,2026-02-25T22:14:00.000Z,1.4843036721469443,4090181327.3773193,47.0787,1.12895273,9.38927403,4.65968823,-21.77956586,-20.35983449,-32.96862462,90570108266.26779,3.7914,148430367214.69,,2026-02-25T22:14:00.000Z,,,,,,16:34.6
94,1839,BNB,BNB,bnb,3136,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",136358904.2,136358903.3,136358903.3,FALSE,86791001313,,5,,,,2026-02-25T22:14:00.000Z,636.4894347686209,2622548061.6658306,48.8905,0.74510827,8.62201409,5.48824176,-27.3829754,-24.46202638,-28.97865548,86791001312.54561,3.6388,86791001828,,2026-02-25T22:14:00.000Z,,,,,,16:34.6
95,3408,USDC,USDC,usd-coin,37651,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,75341921193.6828,75341921193.6828,FALSE,75325976564,,6,60901219650,60888331110.039154,,2026-02-25T22:14:00.000Z,0.9997883697524471,14315667428.139885,15.6693,-0.01169463,-0.02890262,-0.00365996,-0.00337917,-0.0003496,0.00671262,75325976564.24947,3.157,75325976564,,2026-02-25T22:14:00.000Z,1027,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,16:34.6
96,5426,Solana,SOL,solana,1090,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,568787820.5976382,621197809.0180174,TRUE,56177726030,,7,525236893.3,47499546624.88743,,2026-02-25T22:14:00.000Z,90.43452055786392,5529232682.059071,52.765,0.8024865,14.36188678,11.42138114,-27.32781139,-27.35052577,-36.1812804,51438053854.899734,2.1558,56177726030,,2026-02-25T22:14:00.000Z,,,,,,16:34.6
97,1958,TRON,TRX,tron,1302,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94737322761.9229,94737356449.5744,TRUE,27116088606,,8,94667886298,27096204593.40313,,2026-02-25T22:15:00.000Z,0.2862238257647937,605971516.558679,19.5012,0.19121738,0.93853178,2.54683149,-3.45973541,0.79667506,2.1118391,27116078963.631645,1.1349,27116088606,,2026-02-25T22:15:00.000Z,,,,,,16:34.6
98,74,Dogecoin,DOGE,dogecoin,1403,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'doge-chain-ecosystem', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168891313126.57907,168891313126.57907,TRUE,17854839494,,9,,,,2026-02-25T22:15:00.000Z,0.10571792689258983,1567699642.8011186,87.4264,1.29109329,14.66932546,7.796243,-13.74747252,-14.76541077,-31.22466065,17854839493.909184,0.7479,17854839494,,2026-02-25T22:15:00.000Z,,,,,,16:34.6
99,2010,Cardano,ADA,cardano,1684,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000,36074136490.46285,44994843280.28874,FALSE,13920665754,,10,37997904336,11755927725.705074,,2026-02-25T22:15:00.000Z,0.3093835813089109,1003612697.1593249,164.387,0.55686042,18.83476283,13.28823511,-12.2845101,-15.35338427,-28.93842415,11160745540.045864,0.4671,13922261159,,2026-02-25T22:15:00.000Z,,,,,,16:34.6
100,1831,Bitcoin Cash,BCH,bitcoin-cash,1138,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000,19999943.75,19999943.75,FALSE,10249899907,,11,,,,2026-02-25T22:15:00.000Z,512.496436738657,497872848.50437343,-3.8611,0.05228254,5.6836149,-7.15318744,-11.3561925,-17.43615959,-4.52976872,10249899906.848574,0.4291,10762425172,,2026-02-25T22:15:00.000Z,,,,,,16:34.6
101,3957,UNUS SED LEO,LEO,unus-sed-leo,67,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921293554.9,985239504,FALSE,8634377821,,12,,,,2026-02-25T22:15:00.000Z,8.763734894763854,2966871.02184102,-65.8873,0.00159976,3.46355711,2.83700863,-3.91637967,3.70939837,-10.30502522,8073972475.398168,0.3384,8634377821,,2026-02-25T22:15:00.000Z,1027,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,16:34.6
102,32196,Hyperliquid,HYPE,hyperliquid,240,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",961671487.9,258543510.92787546,957953769.0000856,FALSE,27577784216,,13,333931719,9613299918.451927,,2026-02-25T22:14:00.000Z,28.78822038002304,310563082.0771253,50.1517,0.27080602,5.73736222,1.08973756,15.53146757,11.00756202,-17.8840568,7443007570.4165745,0.3116,27684810726,,2026-02-25T22:14:00.000Z,32196,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,16:34.6
103,1975,Chainlink,LINK,chainlink,2213,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'privacy', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'b?-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000,708099970.4525867,1000000000,FALSE,9534775828,,14,,,,2026-02-25T22:15:00.000Z,9.534775827930915,574380547.7318271,27.487,0.97709781,15.74734791,11.58021136,-20.44611584,-23.27246211,-29.11510784,6751574482.029918,0.2831,9534775828,,2026-02-25T22:15:00.000Z,1027,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,16:34.6
104,37263,Canton,CC,canton-network,72,2025-07-08T04:07:45.000Z,"['proof-of-authority', 'store-of-value', 'enterprise-solutions', 'privacy', 'interoperability', 'scaling', 'smart-contracts', 'layer-1', 'binance-ecosystem', 'binance-listing', 'privacy-blockchain']",,37827166147.89128,37827166147.89128,TRUE,6398028802,,15,37826691312,6397948489.341778,,2026-02-25T22:14:00.000Z,0.16913846459775356,13163973.65382627,41.0209,2.52841368,5.52969431,1.60687716,10.77006543,47.75123499,94.08408419,6398028802.338451,0.2678,6398028802,,2026-02-25T22:14:00.000Z,,,,,,16:34.6
105,1,Bitcoin,BTC,bitcoin,12566,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000,19994815,19994815,FALSE,1381518833549.19,,1,,,,2026-02-25T22:15:00.000Z,69093.85425917605,51840422097.31607,26.9396,0.10888196,7.59387655,4.31991436,-21.51167233,-21.33282838,-24.44206223,1381518833549.1873,57.8233,1450970939442.7,,2026-02-25T22:15:00.000Z,,,,,,17:36.0
106,1027,Ethereum,ETH,ethereum,11588,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'sophon-ecosystem']",,120692321.10984947,120692321.10984947,TRUE,2.54775E+11,,2,,,,2026-02-25T22:15:00.000Z,2110.9443135940346,26748623547.476276,40.8847,1.85379245,13.35284799,8.81093417,-27.78142377,-28.40318639,-30.34276742,254774768941.302,10.6667,2.54775E+11,,2026-02-25T22:15:00.000Z,,,,,,17:36.0
107,825,Tether USDt,USDT,tether,171679,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,183624238441.84308,187939981262.8225,TRUE,187981924081.59,,3,,,,2026-02-25T22:15:00.000Z,1.0002231713469782,99851164367.65747,30.2198,-0.01399437,0.01465966,0.07033967,0.12947465,0.08853113,0.03561803,183665218110.474,7.6873,187981924081.59,,2026-02-25T22:15:00.000Z,1027,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,17:36.0
108,52,XRP,XRP,xrp,1802,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",1E+11,61018583977,99985712847,FALSE,148417923969.25,,4,,,,2026-02-25T22:15:00.000Z,1.4843913169510932,4090260365.1701736,47.0986,1.14962388,9.41565347,4.66097649,-21.75202368,-20.54146709,-32.98542912,90575456228.10991,3.7916,148439131695.11,,2026-02-25T22:15:00.000Z,,,,,,17:36.0
109,1839,BNB,BNB,bnb,3136,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",136358904.2,136358903.3,136358903.3,FALSE,86781078855,,5,,,,2026-02-25T22:15:00.000Z,636.4166675562004,2622630544.1002936,48.902,0.74801832,8.59322191,5.4903967,-27.3809145,-24.60201537,-29.00077988,86781078855.26085,3.6384,86781079371,,2026-02-25T22:15:00.000Z,,,,,,17:36.0
110,3408,USDC,USDC,usd-coin,37651,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,75341921193.6828,75341921193.6828,FALSE,75329622336,,6,60901219650,60891278100.87508,,2026-02-25T22:15:00.000Z,0.9998367594374624,14315258198.594557,15.7338,-0.03707929,-0.01494801,-0.00432499,0.00947621,0.00852877,0.01538037,75329622336.08449,3.1571,75329622336,,2026-02-25T22:15:00.000Z,1027,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,17:36.0
111,5426,Solana,SOL,solana,1090,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,568787820.5976382,621197809.0180174,TRUE,56167795800,,7,525236893.3,47491150389.5355,,2026-02-25T22:15:00.000Z,90.41853494173712,5528127916.871546,52.701,0.80490581,14.27747324,11.43301537,-27.38025381,-27.46999747,-36.22532333,51428961431.14206,2.1554,56167795800,,2026-02-25T22:15:00.000Z,,,,,,17:36.0
